asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp
B08D11KZP7,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Coral,0.0,45.97,29,22,0,1,0.0,0.045454545454545456,-0.045454545454545456
B01ETTHPD2,1800 Flat Sheet,Full,Navy Blue,0.0,0.0,4,8,0,0,0.0,0.0,0.0
B08NPT1SYZ,400TC Cotton Sheet Set,Twin XL,Light Blue,0.0,0.0,3,0,0,0,0.0,,
B0822WVBNY,"1800 Fitted Sheet 21"" Deep",Twin XL,White,0.0,65.91,11,28,0,3,0.0,0.10714285714285714,-0.10714285714285714
B08D115YXL,"1800 Fitted Sheet 21"" Deep",Queen,Tan,0.0,0.0,13,26,0,0,0.0,0.0,0.0
B0BTZ6Q3QW,1800 Bed Sheet Set 6 PIECE,Queen,Yellow,0.0,0.0,26,33,0,0,0.0,0.0,0.0
B0DGQRXZ43,1800 Bed Sheets,California King,Charcoal,0.0,89.94,12,14,0,2,0.0,0.14285714285714285,-0.14285714285714285
B01ETTHW7G,1800 Flat Sheet,California King,Purple,0.0,0.0,9,2,0,0,0.0,0.0,0.0
B0822XPVC9,1800 Bedskirt,Queen,Royal Blue,0.0,0.0,6,13,0,0,0.0,0.0,0.0
B0CYCNWF94,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Taupe,0.0,0.0,16,9,0,0,0.0,0.0,0.0
B08NPKNG2B,400TC Cotton Sheet Set,Queen,Burgundy,0.0,0.0,2,1,0,0,0.0,0.0,0.0
B01ES3LVXE,1800 Fitted Sheet,Twin,Tan,0.0,0.0,5,4,0,0,0.0,0.0,0.0
B0822YXV1M,1800 Bedskirt,Twin,Light Gray,0.0,0.0,3,5,0,0,0.0,0.0,0.0
B0BTZ64RRN,1800 Bed Sheet Set 6 PIECE,California King,Brown,0.0,0.0,3,3,0,0,0.0,0.0,0.0
B08NPPD8V9,400TC Cotton Sheet Set,California King,White,0.0,0.0,2,4,0,0,0.0,0.0,0.0
B07X4Y39HF,Cotton Flannel Sheet Set 180GSM,Twin,Light Gray Plaid,0.0,0.0,7,5,0,0,0.0,0.0,0.0
B08TRRD9T6,1800 Flat Sheet,King,Golden Ivory,0.0,0.0,14,7,0,0,0.0,0.0,0.0
B08TRSXLRN,1800 Flat Sheet,California King,Golden Ivory,0.0,19.97,5,8,0,1,0.0,0.125,-0.125
B0DN21G3VN,Bundles,Queen,Light Gray,0.0,0.0,1,2,0,0,0.0,0.0,0.0
B0CYCQ4MC3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blush Pink,0.0,0.0,6,8,0,0,0.0,0.0,0.0
B0DGQQNZWS,1800 Bed Sheets,California King,Oxford Stripe Hazy Lilac,0.0,44.97,25,22,0,1,0.0,0.045454545454545456,-0.045454545454545456
B08RZG1KTW,1800 Bed Sheets,Split King,Golden Ivory,0.0,140.91,71,81,0,3,0.0,0.037037037037037035,-0.037037037037037035
B06XYWHZHN,Toddler 1800 Fitted Sheet,"2 Fitted Sheets 28"" x 52""",Animal Print and Pink,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B07WZP5QXR,Cotton Flannel Sheet Set 180GSM,King,Floral Feathers,0.0,0.0,8,13,0,0,0.0,0.0,0.0
B01NBKTF3M,Cotton Flannel Sheet Set 160GSM,Full,Blue/Gray Snowflakes,0.0,0.0,2,5,0,0,0.0,0.0,0.0
B0CYCPYDS6,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Taupe,0.0,44.97,9,8,0,1,0.0,0.125,-0.125
B0DGQQC5ZT,1800 Bed Sheets,Twin XL,Oxford Stripe Hazy Lilac,0.0,0.0,31,27,0,0,0.0,0.0,0.0
B0BTZ6P63N,1800 Bed Sheet Set 6 PIECE,Twin XL,Purple,0.0,0.0,2,3,0,0,0.0,0.0,0.0
B0DG5L6SPK,Unmapped,—,—,0.0,0.0,1,0,0,0,0.0,,
B0DTKQH91T,Unmapped,—,—,0.0,0.0,2,0,0,0,0.0,,
B0BNNY4XFM,Bundles,Twin XL,Colorful,0.0,0.0,0,1,0,0,,0.0,
B0B986CFZ8,Bundles,King,White,0.0,0.0,0,3,0,0,,0.0,
B08YPBNF54,Ruffle Skirt Bedspread Ruffle,Full,Ruffle Gray,0.0,0.0,5,2,0,0,0.0,0.0,0.0
B0CJ9YC7Q8,Bundles,Queen,Light Gray,0.0,0.0,2,0,0,0,0.0,,
B01MS71I4Z,1800 Bed Sheets,Split King,Tan,0.0,139.97,39,52,0,3,0.0,0.057692307692307696,-0.057692307692307696
B01ES3LFHQ,1800 Fitted Sheet,Queen,Aqua,0.0,19.97,15,19,0,1,0.0,0.05263157894736842,-0.05263157894736842
B0CLYC255G,1800 Bed Sheets,Full,Taupe,0.0,0.0,50,15,0,0,0.0,0.0,0.0
B0GGVCX2G1,Bundles_virtual,King,White,0.0,0.0,19,19,0,0,0.0,0.0,0.0
B07YYCK27R,Silk Pillowcase,"Standard 20"" X 26""",Black,0.0,0.0,7,9,0,0,0.0,0.0,0.0
B0DGQPGP7Q,1800 Bed Sheets,Split King,Oxford Stripe Sage,0.0,46.97,31,49,0,1,0.0,0.02040816326530612,-0.02040816326530612
B00O35D8NY,1800 Bed Sheets,Twin,Purple,0.0,34.97,32,23,0,1,0.0,0.043478260869565216,-0.043478260869565216
B08NPRQW9G,400TC Cotton Sheet Set,Twin XL,Light Gray,0.0,0.0,6,2,0,0,0.0,0.0,0.0
B07YYD9QFN,Silk Pillowcase,"Standard 20"" X 26""","White, Black Piping",0.0,0.0,1,5,0,0,0.0,0.0,0.0
B07YYBH2T9,Silk Pillowcase,"Throw 18"" X 18""","White, Black Piping",0.0,0.0,5,5,0,0,0.0,0.0,0.0
B07YYKZTKW,Cotton Flannel Sheet Set 160GSM,Twin XL,Burgundy,0.0,43.97,5,5,0,1,0.0,0.2,-0.2
B0BMW8WYMQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Laced Sky Blue,0.0,44.97,26,22,0,1,0.0,0.045454545454545456,-0.045454545454545456
B0822WCBNG,"1800 Fitted Sheet 21"" Deep",Twin XL,Navy Blue,0.0,21.97,3,10,0,1,0.0,0.1,-0.1
B0822YLVJG,1800 Bedskirt,Twin,Blue Hydrangea,0.0,19.97,13,19,0,1,0.0,0.05263157894736842,-0.05263157894736842
B0CYCQLNLX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Emerald Green,0.0,0.0,3,3,0,0,0.0,0.0,0.0
B0892MH6N9,1800 Fitted Sheet,Twin XL,Spa Blue,0.0,18.97,3,12,0,1,0.0,0.08333333333333333,-0.08333333333333333
B0CLYF6S8G,1800 Bed Sheets,Twin,Burgundy,0.0,0.0,11,11,0,0,0.0,0.0,0.0
B07X5T8LSS,Cotton Flannel Sheet Set 160GSM,Queen,Pink,0.0,0.0,10,11,0,0,0.0,0.0,0.0
B01ES3ME9Y,1800 Fitted Sheet,Twin,Spa Mint,0.0,37.94,6,5,0,2,0.0,0.4,-0.4
B08TRPK4KV,1800 Fitted Sheet,Full,Teal,0.0,18.97,7,3,0,1,0.0,0.3333333333333333,-0.3333333333333333
B0BTZ3TJ85,1800 Bed Sheet Set 6 PIECE,Full,Yellow,0.0,0.0,11,4,0,0,0.0,0.0,0.0
B0822Z6C7P,1800 Bedskirt,Twin,Royal Blue,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B09PBTJ5NG,Bundles,BUNDLE,White,0.0,0.0,2,0,0,0,0.0,,
B0GGVY4RSF,Bundles_virtual,Twin XL,White,0.0,0.0,591,562,0,0,0.0,0.0,0.0
B0BMWD2HRD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Blush Pink,0.0,51.97,51,65,0,1,0.0,0.015384615384615385,-0.015384615384615385
B08V8ZVGQ6,1800 Bed Sheets,RV / Short Queen,Brick Red,0.0,0.0,17,23,0,0,0.0,0.0,0.0
B0D7J4XVRX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Spa Mint,0.0,0.0,10,8,0,0,0.0,0.0,0.0
B08L429KSS,Silk Pillowcase,"King 20"" X 36""",Lilac,0.0,0.0,4,9,0,0,0.0,0.0,0.0
B08TRR3SNS,1800 Flat Sheet,King,Blush Pink,0.0,0.0,23,16,0,0,0.0,0.0,0.0
B01ES3MA7A,1800 Fitted Sheet,Twin,Persimmon,0.0,0.0,3,3,0,0,0.0,0.0,0.0
B0892N55VZ,1800 Fitted Sheet,Twin,Spa Blue,0.0,56.91,5,17,0,3,0.0,0.17647058823529413,-0.17647058823529413
B0CYCQ2TNH,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Taupe,0.0,49.97,16,23,0,1,0.0,0.043478260869565216,-0.043478260869565216
B0CKTW1KMN,Bundles,King,Spa Blue,0.0,0.0,7,7,0,0,0.0,0.0,0.0
B01ETTISKG,1800 Flat Sheet,California King,Spa Mint,0.0,0.0,7,5,0,0,0.0,0.0,0.0
B01ETTG970,1800 Flat Sheet,King,Brick Red,0.0,0.0,6,9,0,0,0.0,0.0,0.0
B0BTZ62W7M,1800 Bed Sheet Set 6 PIECE,California King,Spa Blue,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B0CYCNR9XQ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Blue Nova,0.0,0.0,4,6,0,0,0.0,0.0,0.0
B08L6S7RMB,1800 Pillowcase Set 2 pc,1 Pillowcase Body,White,0.0,44.910000000000004,0,16,0,4,,0.25,
B0BTZ356YF,1800 Bed Sheet Set 6 PIECE,Full,Navy Blue,0.0,77.94,4,11,0,2,0.0,0.18181818181818182,-0.18181818181818182
B08TRRY8RX,1800 Fitted Sheet,Twin XL,Dark Taupe,0.0,0.0,9,13,1,0,0.1111111111111111,0.0,0.1111111111111111
B0CYCQXH5L,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Black,0.0,0.0,5,7,0,0,0.0,0.0,0.0
B08BZX8G3H,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Brown,0.0,0.0,21,18,0,0,0.0,0.0,0.0
B01ETTE20Q,1800 Flat Sheet,Twin,Gray,0.0,15.97,2,8,0,1,0.0,0.125,-0.125
B08TRPF6X4,1800 Fitted Sheet,California King,Dark Taupe,0.0,0.0,9,8,0,0,0.0,0.0,0.0
B01ES3OMTY,1800 Fitted Sheet,California King,Lavender,0.0,21.97,0,3,0,1,,0.3333333333333333,
B09K7NY44N,Bundles,BUNDLE,Light Gray,0.0,0.0,3,4,0,0,0.0,0.0,0.0
B0CYCNPNLC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Light Gray,0.0,0.0,7,6,0,0,0.0,0.0,0.0
B0BTZ4S1BW,1800 Bed Sheet Set 6 PIECE,Full,Emerald Green,0.0,0.0,1,1,0,0,0.0,0.0,0.0
B0DN24S1Z1,Bundles,Queen,Light Gray,0.0,0.0,2,5,0,0,0.0,0.0,0.0
B07YYLTXKZ,Cotton Flannel Sheet Set 160GSM,Twin,Burgundy,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B096MX1T2H,Duvet Cover Set Faux Fur,King,Faux Fur - Black,0.0,0.0,5,7,0,0,0.0,0.0,0.0
B09ZPX77BV,Bundles,Queen,Light Gray,0.0,0.0,1,0,0,0,0.0,,
B0BTZ6GPMT,1800 Bed Sheet Set 6 PIECE,Twin XL,Brown,0.0,37.97,4,5,1,1,0.25,0.2,0.04999999999999999
B0CKTWCPV1,Bundles,King,Navy,0.0,0.0,4,2,0,0,0.0,0.0,0.0
B08NQSRPB9,400TC Cotton Sheet Set,California King,Gray,0.0,0.0,1,3,0,0,0.0,0.0,0.0
B0BNP4G464,Bundles,Queen,Colorful,0.0,0.0,1,1,0,0,0.0,0.0,0.0
B0BTZ5CZGC,1800 Bed Sheet Set 6 PIECE,California King,Blush Pink,0.0,0.0,5,4,0,0,0.0,0.0,0.0
B0822VSLCW,1800 Pillow Shams 2 piece,King,Light Gray,0.0,0.0,4,0,0,0,0.0,,
B08YP4GVZ7,Ruffle Skirt Bedspread Solid,King,Solid Gray,0.0,0.0,9,12,0,0,0.0,0.0,0.0
B01N0R133G,Cotton Flannel Sheet Set 160GSM,Twin XL,Blue,0.0,43.97,7,9,0,1,0.0,0.1111111111111111,-0.1111111111111111
B0DN268KX6,Bundles,King,White,0.0,0.0,2,3,0,0,0.0,0.0,0.0
B07YYDGZ59,Silk Pillowcase,"Queen 20"" X 30""","White, Black Piping",0.0,0.0,7,4,0,0,0.0,0.0,0.0
B0822T9KTD,1800 Pillow Shams 2 piece,Standard,Gray,0.0,29.94,21,12,0,2,0.0,0.16666666666666666,-0.16666666666666666
B08CHPM1CK,1800 Ultrasonic Coverlet,Twin,Gray,0.0,0.0,44,29,0,0,0.0,0.0,0.0
B0CYCR2SC7,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Taupe,0.0,0.0,4,3,0,0,0.0,0.0,0.0
B08L3ZBPQ3,Silk Pillowcase,"King 20"" X 36""",Light Green,0.0,0.0,4,5,0,0,0.0,0.0,0.0
B0DN236S12,Bundles,King,Gray,0.0,0.0,3,2,0,0,0.0,0.0,0.0
B08XMXCVGJ,1800 Duvet Cover Set Velvet Stripe,Queen,White,0.0,0.0,8,9,0,0,0.0,0.0,0.0
B08NPTYVK7,400TC Cotton Sheet Set,California King,Denim Blue,0.0,0.0,3,4,0,0,0.0,0.0,0.0
B01ETTE3O6,1800 Flat Sheet,Twin,Navy Blue,0.0,0.0,7,3,0,0,0.0,0.0,0.0
B0D7J7269X,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Beige,0.0,0.0,9,8,0,0,0.0,0.0,0.0
B0BTZ5W5H8,1800 Bed Sheet Set 6 PIECE,Full,Black,0.0,38.97,3,2,0,1,0.0,0.5,-0.5
B097YXCRQF,Cotton Flannel Sheet Set 180GSM,Twin,Ivory,0.0,99.94,5,9,0,2,0.0,0.2222222222222222,-0.2222222222222222
B0CYCPVH5D,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Lavender,0.0,44.97,5,7,0,1,0.0,0.14285714285714285,-0.14285714285714285
B08NPQ6FPY,400TC Cotton Sheet Set,Full,Burgundy,0.0,0.0,2,4,0,0,0.0,0.0,0.0
B08V91NK5W,1800 Bed Sheets,RV / Short Queen,Navy Blue,0.0,244.79,36,32,0,7,0.0,0.21875,-0.21875
B0822XZ4VD,1800 Bedskirt,Queen,Brick Red,0.0,41.94,13,21,0,2,0.0,0.09523809523809523,-0.09523809523809523
B01ETTGC04,1800 Flat Sheet,King,Black,0.0,0.0,5,4,0,0,0.0,0.0,0.0
B0BTZ4FMZ1,1800 Bed Sheet Set 6 PIECE,California King,Emerald Green,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B0BTZ623WS,1800 Bed Sheet Set 6 PIECE,California King,Black,0.0,0.0,5,2,0,0,0.0,0.0,0.0
B0822XD5NV,"1800 Fitted Sheet 21"" Deep",Twin XL,Beige,0.0,30.76,9,15,0,2,0.0,0.13333333333333333,-0.13333333333333333
B0BTZ6PZJB,1800 Bed Sheet Set 6 PIECE,Split King,Light Gray,0.0,0.0,7,4,0,0,0.0,0.0,0.0
B08NPY5B1H,400TC Cotton Sheet Set,Queen,Denim Blue,0.0,0.0,7,9,0,0,0.0,0.0,0.0
B01ES3N7Q8,1800 Fitted Sheet,Twin XL,Lavender,0.0,0.0,12,7,0,0,0.0,0.0,0.0
B01ETTEJIQ,1800 Flat Sheet,Twin,Brick Red,0.0,0.0,5,7,0,0,0.0,0.0,0.0
B0CYCN8T3Y,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Lavender,0.0,59.97,4,7,0,1,0.0,0.14285714285714285,-0.14285714285714285
B08TRTG6SJ,1800 Flat Sheet,Twin,Teal,0.0,0.0,2,9,0,0,0.0,0.0,0.0
B01N6H24DP,Cotton Flannel Sheet Set 160GSM,King,Gray,0.0,58.97,8,12,0,1,0.0,0.08333333333333333,-0.08333333333333333
B0822ZVWFK,1800 Pillowcase Set 4 pc,King,Light Gray,0.0,108.0,10,14,0,4,0.0,0.2857142857142857,-0.2857142857142857
B00RKHXFNK,1800 Pillowcase Set 2 pc,Set of 2 King Size,Violet,0.0,71.88,6,12,0,4,0.0,0.3333333333333333,-0.3333333333333333
B01N7IE9TA,Cotton Flannel Sheet Set 160GSM,Full,Navy,0.0,0.0,4,6,0,0,0.0,0.0,0.0
B0B5HSDTJP,1800 Duvet Cover Set,Oversized Queen,White,0.0,45.97,36,28,0,1,0.0,0.03571428571428571,-0.03571428571428571
B01ES3O5V4,1800 Fitted Sheet,California King,Navy Blue,0.0,0.0,5,2,0,0,0.0,0.0,0.0
B0BTZ7F43W,1800 Bed Sheet Set 6 PIECE,Twin,Lavender,0.0,0.0,1,6,0,0,0.0,0.0,0.0
B0BTZ6B7XL,1800 Bed Sheet Set 6 PIECE,Twin,Brown,0.0,0.0,2,1,0,0,0.0,0.0,0.0
B01ES3OD98,1800 Fitted Sheet,California King,Gold,0.0,0.0,3,2,0,0,0.0,0.0,0.0
B0DN22Z3MF,Bundles,King,White,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B0822XSX2L,1800 Bedskirt,King,Royal Blue,0.0,22.97,12,16,0,1,0.0,0.0625,-0.0625
B01ES3LTUO,1800 Fitted Sheet,Twin,Black,0.0,37.94,4,4,0,2,0.0,0.5,-0.5
B0CYCPL4PN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Light Gray,0.0,149.91,15,27,0,3,0.0,0.1111111111111111,-0.1111111111111111
B01ETTEBIO,1800 Flat Sheet,Twin,Violet,0.0,31.94,22,44,0,2,0.0,0.045454545454545456,-0.045454545454545456
B0BTZ7XLK4,1800 Bed Sheet Set 6 PIECE,Full,Spa Blue,0.0,0.0,6,11,0,0,0.0,0.0,0.0
B08CJ7YZ2D,1800 Ultrasonic Coverlet,Twin,Spa Blue,0.0,0.0,0,0,0,0,,,
B0BTZ4XGNW,1800 Bed Sheet Set 6 PIECE,Full,Blue Hydrangea,0.0,77.94,6,10,0,2,0.0,0.2,-0.2
B01ES3OLY0,1800 Fitted Sheet,Full,Royal Blue,0.0,0.0,11,7,0,0,0.0,0.0,0.0
B0GGW7VNBM,Bundles_virtual,Queen,White,0.0,0.0,2,13,0,0,0.0,0.0,0.0
B07X1SSD9W,Cotton Flannel Sheet Set 160GSM,Twin,Light Blue Plaid,0.0,0.0,5,8,0,0,0.0,0.0,0.0
B08L6RD8TT,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Brick Red,0.0,0.0,3,7,0,0,0.0,0.0,0.0
B0CYCQGKGP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Sky Blue,0.0,0.0,6,5,0,0,0.0,0.0,0.0
B01NCLXDWJ,Cotton Flannel Sheet Set 160GSM,Twin XL,Blue/Gray Snowflakes,0.0,0.0,5,9,0,0,0.0,0.0,0.0
B01ES3N4M0,1800 Fitted Sheet,King,Brown,0.0,0.0,9,7,0,0,0.0,0.0,0.0
B08BZVT9FJ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brown,0.0,45.97,33,22,0,1,0.0,0.045454545454545456,-0.045454545454545456
B01ES3N8F8,1800 Fitted Sheet,King,Brick Red,0.0,21.97,4,8,0,1,0.0,0.125,-0.125
B0822WYDZD,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Light Gray,0.0,44.07,47,41,0,1,0.0,0.024390243902439025,-0.024390243902439025
B0DGQQHL23,1800 Bed Sheets,California King,Oxford Stripe Sage,0.0,44.97,44,50,0,1,0.0,0.02,-0.02
B08BZX5BKY,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Lavender,0.0,0.0,38,53,0,0,0.0,0.0,0.0
B0D7F2CRMR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Golden Ivory,0.0,49.97,28,42,0,1,0.0,0.023809523809523808,-0.023809523809523808
B0CYCPRDLR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Ivory,0.0,99.94,27,52,0,2,0.0,0.038461538461538464,-0.038461538461538464
B0BTZ47QWS,1800 Bed Sheet Set 6 PIECE,Twin XL,Black,0.0,0.0,12,7,0,0,0.0,0.0,0.0
B0CYCP3D24,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Tan,0.0,58.97,21,26,0,1,0.0,0.038461538461538464,-0.038461538461538464
B0CJ9WGVM1,Bundles,Queen,White,0.0,0.0,2,17,0,0,0.0,0.0,0.0
B01ES3P3YW,1800 Fitted Sheet,California King,Spa Mint,0.0,0.0,28,18,0,0,0.0,0.0,0.0
B0822WHSF5,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Spa Blue,0.0,134.91,22,18,0,3,0.0,0.16666666666666666,-0.16666666666666666
B0CNRYT6RJ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Poppy Orange,0.0,35.94,0,5,0,2,,0.4,
B01ETTIHJS,1800 Flat Sheet,California King,Blue Hydrangea,0.0,0.0,6,9,0,0,0.0,0.0,0.0
B01ES3M7U0,1800 Fitted Sheet,Queen,Blue Hydrangea,0.0,59.91,17,18,0,3,0.0,0.16666666666666666,-0.16666666666666666
B0822XR323,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Royal Blue,0.0,134.91,15,17,0,3,0.0,0.17647058823529413,-0.17647058823529413
B00RKHXK80,1800 Pillowcase Set 2 pc,Set of 2 King Size,Purple,0.0,17.97,9,6,0,1,0.0,0.16666666666666666,-0.16666666666666666
B08NPRQKN6,400TC Cotton Sheet Set,Queen,Beige,0.0,0.0,11,9,0,0,0.0,0.0,0.0
B0BTZ5T52H,1800 Bed Sheet Set 6 PIECE,Split King,Sage,0.0,0.0,10,13,0,0,0.0,0.0,0.0
B01ES3NWXQ,1800 Fitted Sheet,Full,Beige,0.0,0.0,11,4,0,0,0.0,0.0,0.0
B0DGQRMQ24,1800 Bed Sheets,California King,Oxford Stripe Blue Nova,0.0,89.94,19,31,0,2,0.0,0.06451612903225806,-0.06451612903225806
B0CNRYSBM1,1800 Bed Sheets,Split King,Poppy Orange,0.0,46.97,12,16,0,1,0.0,0.0625,-0.0625
B08NPPSR1F,400TC Cotton Sheet Set,King,Green,0.0,0.0,3,3,0,0,0.0,0.0,0.0
B01ETTH8FW,1800 Flat Sheet,Twin XL,Persimmon,0.0,16.97,9,11,0,1,0.0,0.09090909090909091,-0.09090909090909091
B0CYCR9GW5,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Brown,0.0,0.0,7,12,0,0,0.0,0.0,0.0
B0822WL4Z5,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Blue Hydrangea,0.0,89.94,41,39,0,2,0.0,0.05128205128205128,-0.05128205128205128
B08NPRNCSJ,400TC Cotton Sheet Set,King,Navy,0.0,0.0,4,4,0,0,0.0,0.0,0.0
B0822YL1GF,1800 Pillowcase Set 4 pc,King,Spa Blue,0.0,27.0,7,12,0,1,0.0,0.08333333333333333,-0.08333333333333333
B08CZYSHDW,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Paisley Gray,0.0,44.97,21,21,0,1,0.0,0.047619047619047616,-0.047619047619047616
B0CJ9WSNK1,Bundles,King,Gray,0.0,0.0,2,1,0,0,0.0,0.0,0.0
B0BXTCFZ3K,Microfiber Pillow Covers w/zipper,18x18,Coverlet Black,0.0,0.0,2,1,0,0,0.0,0.0,0.0
B08CZYFXCC,"1800 Fitted Sheet 21"" Deep",Full,Emerald Green,0.0,21.97,6,10,0,1,0.0,0.1,-0.1
B09NC6DWPT,Mattress Pads Waterproof,"California King 21""",White,0.0,0.0,5,3,0,0,0.0,0.0,0.0
B01ES3LXCI,1800 Fitted Sheet,Twin,Royal Blue,0.0,0.0,6,3,0,0,0.0,0.0,0.0
B01ES3NISA,1800 Fitted Sheet,Twin XL,Coral,0.0,0.0,2,4,0,0,0.0,0.0,0.0
B01ES3O7HG,1800 Fitted Sheet,Full,Violet,0.0,0.0,6,10,0,0,0.0,0.0,0.0
B01DN0B7S2,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Hot Pink,0.0,0.0,12,15,0,0,0.0,0.0,0.0
B0892N7BGH,1800 Fitted Sheet,King,Spa Blue,0.0,43.94,9,21,0,2,0.0,0.09523809523809523,-0.09523809523809523
B08NPXQTF4,400TC Cotton Sheet Set,Twin,White,0.0,0.0,17,16,0,0,0.0,0.0,0.0
B0892P6Z53,1800 Flat Sheet,Twin XL,Spa Blue,0.0,0.0,3,6,0,0,0.0,0.0,0.0
B0BTZ45V1H,1800 Bed Sheet Set 6 PIECE,Twin XL,Lavender,0.0,37.97,5,7,0,1,0.0,0.14285714285714285,-0.14285714285714285
B0BTZ5LZSN,1800 Bed Sheet Set 6 PIECE,Split King,Blush Pink,0.0,0.0,7,1,0,0,0.0,0.0,0.0
B07X4YQGYN,Cotton Flannel Sheet Set 180GSM,Twin,Burgundy Plaid,0.0,0.0,3,5,0,0,0.0,0.0,0.0
B0B5HTK9GV,1800 Duvet Cover Set,Oversized King,Black,0.0,47.97,7,9,0,1,0.0,0.1111111111111111,-0.1111111111111111
B01ETTFFJI,1800 Flat Sheet,Queen,Spa Mint,0.0,0.0,9,22,0,0,0.0,0.0,0.0
B07YYBX99F,Silk Pillowcase,"King 20"" X 36""","White, Black Piping",0.0,0.0,7,5,0,0,0.0,0.0,0.0
B01ES3MSYK,1800 Fitted Sheet,Twin XL,Aqua,0.0,37.94,8,7,0,2,0.0,0.2857142857142857,-0.2857142857142857
B0DN22LDSC,Bundles,Queen,White,0.0,0.0,6,11,0,0,0.0,0.0,0.0
B01MQW83B5,Cotton Flannel Sheet Set 160GSM,King,Blue,0.0,0.0,12,14,0,0,0.0,0.0,0.0
B0BTZ6Q4ZS,1800 Bed Sheet Set 6 PIECE,Twin,Brick Red,0.0,0.0,5,4,0,0,0.0,0.0,0.0
B07YYLQ8SD,Cotton Flannel Sheet Set 160GSM,Twin,White,0.0,0.0,8,10,0,0,0.0,0.0,0.0
B01ES3M6OW,1800 Fitted Sheet,Twin,Emerald Green,0.0,37.94,7,6,0,2,0.0,0.3333333333333333,-0.3333333333333333
B01N9HT80N,Cotton Flannel Sheet Set 160GSM,Twin,Beige,0.0,0.0,16,14,0,0,0.0,0.0,0.0
B016P42QTC,1800 Bed Sheets,Twin XL,Brown,0.0,139.88,17,18,0,4,0.0,0.2222222222222222,-0.2222222222222222
B0BXTDFJ3S,Microfiber Pillow Covers w/zipper,16x16,Coverlet Olive Green,0.0,0.0,1,4,0,0,0.0,0.0,0.0
B01ES3O0TG,1800 Fitted Sheet,California King,White,0.0,0.0,10,11,0,0,0.0,0.0,0.0
B0BTZ6CSJQ,1800 Bed Sheet Set 6 PIECE,California King,Light Gray,0.0,54.97,2,2,0,1,0.0,0.5,-0.5
B01ES3OYHY,1800 Fitted Sheet,California King,Emerald Green,0.0,0.0,1,5,0,0,0.0,0.0,0.0
B01ETTGYQG,1800 Flat Sheet,Twin XL,Blue Hydrangea,0.0,33.94,7,6,0,2,0.0,0.3333333333333333,-0.3333333333333333
B08NPTZ9V4,400TC Cotton Sheet Set,Full,Light Gray,0.0,64.97,3,6,0,1,0.0,0.16666666666666666,-0.16666666666666666
B0CYCQ7NHL,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Blush Pink,0.0,0.0,6,8,0,0,0.0,0.0,0.0
B0BTZ7K3HN,1800 Bed Sheet Set 6 PIECE,Split King,Purple,0.0,0.0,3,5,0,0,0.0,0.0,0.0
